Match_ID,Match_Date,Championship_Match,WinLoss,WinChampionship,LoseChampionship,SinglesChampionshipHeld,TagChampionshipHeld,IsTitleMatch
1764,01.07.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1763,01.07.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1762,23.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1761,22.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1760,21.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1759,17.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1758,16.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1757,15.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1756,14.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1755,10.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1754,09.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1753,08.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1752,07.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1751,03.06.2013,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1750,02.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1749,01.06.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1748,31.05.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1747,27.05.2013,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1746,20.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1745,19.05.2013,WWE Championship,No Contest,No,No,WWE World Heavyweight Championship,No Championship,Yes
1744,18.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1743,17.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1742,13.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1741,13.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1740,12.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1739,11.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1738,10.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1737,05.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1736,04.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1735,03.05.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1734,29.04.2013,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1733,27.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1732,26.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1731,25.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1730,24.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1729,23.04.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1728,21.04.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1727,20.04.2013,WWE Championship,Win,No,No,WWE World Heavyweight Championship,No Championship,Yes
1726,19.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1725,18.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1724,17.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1723,15.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1722,09.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1721,08.04.2013,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1720,07.04.2013,WWE Championship,Win,Yes,No,WWE World Heavyweight Championship,No Championship,Yes
1719,31.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1718,30.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1717,29.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1716,24.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1715,23.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1714,22.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1713,18.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1712,18.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1711,17.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1710,16.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1709,15.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1708,11.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1707,10.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1706,09.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1705,08.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1704,04.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1703,03.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1702,02.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1701,01.03.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1700,25.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1699,23.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1698,22.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1697,21.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1696,17.02.2013,Exhibition,Loss,No,No,No Championship,No Championship,No
1695,11.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1694,11.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1693,04.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1692,03.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1691,02.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1690,01.02.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1689,28.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1688,27.01.2013,Contendership,Win,No,No,No Championship,No Championship,No
1687,21.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1686,20.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1685,19.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1684,18.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1683,14.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1682,13.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1681,12.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1680,11.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1679,07.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1678,06.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1677,05.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1676,04.01.2013,Exhibition,Win,No,No,No Championship,No Championship,No
1675,30.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1674,29.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1673,29.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1672,28.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1671,27.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1670,26.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1669,18.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1668,18.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1667,17.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1666,17.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1665,16.12.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1664,15.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1663,10.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1662,09.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1661,03.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1660,02.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1659,01.12.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1658,30.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1657,27.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1656,27.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1655,26.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1654,20.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1653,18.11.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1652,12.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1651,10.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1650,09.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1649,08.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1648,07.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1647,06.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1646,05.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1645,04.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1644,03.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1643,02.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1642,01.11.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1641,31.10.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1640,17.09.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1639,17.09.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1638,16.09.2012,Exhibition,No Contest,No,No,No Championship,No Championship,No
1637,15.09.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1636,03.09.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1635,01.09.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1634,31.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1633,30.08.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1632,27.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1631,27.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1630,26.08.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1629,25.08.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1628,24.08.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1627,21.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1626,20.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1625,19.08.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1624,14.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1623,13.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1622,12.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1621,11.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1620,10.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1619,07.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1618,06.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1617,05.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1616,04.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1615,03.08.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1614,31.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1613,30.07.2012,Exhibition,No Contest,No,No,No Championship,No Championship,No
1612,29.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1611,28.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1610,27.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1609,23.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1608,22.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1607,21.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1606,20.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1605,17.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1604,16.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1603,15.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1602,14.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1601,09.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1600,08.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1599,07.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1598,06.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1597,03.07.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1596,02.07.2012,Exhibition,No Contest,No,No,No Championship,No Championship,No
1595,02.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1594,01.07.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1593,30.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1592,29.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1591,26.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1590,25.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1589,25.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1588,24.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1587,23.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1586,22.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1585,19.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1584,18.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1583,17.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1582,16.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1581,15.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1580,12.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1579,11.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1578,09.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1577,08.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1576,07.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1575,06.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1574,04.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1573,04.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1572,04.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1571,03.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1570,02.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1569,01.06.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1568,29.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1567,28.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1566,26.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1565,25.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1564,24.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1563,21.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1562,21.05.2012,Exhibition,No Contest,No,No,No Championship,No Championship,No
1561,20.05.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1560,19.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1559,15.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1558,14.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1557,13.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1556,12.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1555,11.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1554,07.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1553,06.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1552,05.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1551,04.05.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1550,29.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1549,23.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1548,21.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1547,20.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1546,19.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1545,18.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1544,17.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1543,16.04.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1542,15.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1541,14.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1540,13.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1539,12.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1538,11.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1537,09.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1536,03.04.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1535,01.04.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1534,25.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1533,24.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1532,23.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1531,20.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1530,19.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1529,18.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1528,17.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1527,16.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1526,12.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1525,11.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1524,10.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1523,09.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1522,05.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1521,04.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1520,03.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1519,02.03.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1518,27.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1517,27.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1516,24.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1515,20.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1514,19.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1513,11.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1512,10.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1511,09.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1510,06.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1509,05.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1508,04.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1507,03.02.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1506,30.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1505,29.01.2012,Exhibition,No Contest,No,No,No Championship,No Championship,No
1504,28.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1503,23.01.2012,Exhibition,Loss,No,No,No Championship,No Championship,No
1502,22.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1501,16.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1500,15.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1499,14.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1498,13.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1497,09.01.2012,Exhibition,No Contest,No,No,No Championship,No Championship,No
1496,08.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1495,07.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1494,06.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1493,02.01.2012,Exhibition,Win,No,No,No Championship,No Championship,No
1492,30.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1491,29.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1490,28.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1489,27.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1488,26.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1487,19.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1486,17.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1485,16.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1484,12.12.2011,Exhibition,No Contest,No,No,No Championship,No Championship,No
1483,11.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1482,10.12.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1481,05.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1480,03.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1479,01.12.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1478,30.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1477,28.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1476,21.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1475,20.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1474,14.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1473,12.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1472,11.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1471,10.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1470,09.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1469,08.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1468,07.11.2011,Exhibition,Loss,No,No,No Championship,No Championship,No
1467,07.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1466,06.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1465,05.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1464,04.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1463,03.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1462,02.11.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1461,31.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1460,31.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1459,25.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1458,25.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1457,24.10.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1456,24.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1455,23.10.2011,WWE Championship,Loss,No,No,No Championship,No Championship,Yes
1454,22.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1453,15.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1452,15.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1451,14.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1450,13.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1449,12.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1448,11.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1447,10.10.2011,Exhibition,No Contest,No,No,No Championship,No Championship,No
1446,09.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1445,08.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1444,07.10.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1443,03.10.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1442,02.10.2011,WWE Championship,Loss,No,Yes,WWE Championship,No Championship,Yes
1441,01.10.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1440,26.09.2011,Exhibition,Win,No,No,WWE Championship,No Championship,No
1439,26.09.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1438,19.09.2011,Exhibition,Win,No,No,WWE Championship,No Championship,No
1437,19.09.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1436,18.09.2011,WWE Championship,Win,Yes,No,WWE Championship,No Championship,Yes
1435,17.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1434,16.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1433,12.09.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1432,12.09.2011,WWE Championship,No Contest,No,No,No Championship,No Championship,Yes
1431,11.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1430,10.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1429,09.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1428,05.09.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1427,04.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1426,03.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1425,02.09.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1424,30.08.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1423,29.08.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1422,28.08.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1421,27.08.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1420,26.08.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1419,22.08.2011,Contendership,Win,No,No,No Championship,No Championship,No
1418,20.08.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1417,19.08.2011,WWE Championship,Win,No,No,No Championship,No Championship,Yes
1416,14.08.2011,WWE Championship,Loss,No,Yes,WWE Championship,No Championship,Yes
1415,08.08.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1414,08.08.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1413,06.08.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1412,05.08.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1411,01.08.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1410,31.07.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1409,30.07.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1408,29.07.2011,WWE Championship,No Contest,No,No,WWE Championship,No Championship,Yes
1407,25.07.2011,WWE Championship,Win,Yes,No,WWE Championship,No Championship,Yes
1406,24.07.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1405,23.07.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1404,22.07.2011,Exhibition,Win,No,No,No Championship,No Championship,No
1403,17.07.2011,WWE Championship,Loss,No,Yes,WWE Championship,No Championship,Yes
1402,16.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1401,11.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1400,11.07.2011,Exhibition,Win,No,No,WWE World Heavyweight Championship,No Championship,No
1399,06.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1398,05.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1397,04.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1396,03.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1395,02.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1394,01.07.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1393,27.06.2011,Exhibition,Loss,No,No,WWE World Heavyweight Championship,No Championship,No
1392,27.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1391,26.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
1390,25.06.2011,WWE Championship,Win,No,No,WWE Championship,No Championship,Yes
